2019-07-08 10:06:21.508140,24.50,58.00
2019-07-08 10:06:21.508506,24.50,58.00
2019-07-08 10:06:21.511324,24.50,58.00
2019-07-08 10:06:21.511734,24.50,58.00
2019-07-08 10:06:21.512101,24.50,58.00
2019-07-08 10:06:21.512451,24.50,58.00
2019-07-08 10:06:21.515572,24.50,58.00
2019-07-08 10:06:21.516026,24.50,58.00
2019-07-08 10:06:21.516403,24.50,58.00
2019-07-08 10:06:21.519466,24.50,58.00
2019-07-08 10:06:21.519889,24.50,58.00
2019-07-08 10:06:21.520261,24.50,58.00
2019-07-08 10:06:21.520623,24.50,58.00
2019-07-08 10:06:21.523642,24.50,58.00
2019-07-08 10:06:21.524053,24.50,58.00
2019-07-08 10:06:21.524471,24.50,58.00
2019-07-08 10:06:21.524871,24.50,58.00
2019-07-08 10:06:21.527854,24.50,58.00
2019-07-08 10:06:21.528303,24.50,58.00
2019-07-08 10:06:21.528678,24.50,58.00
2019-07-08 10:06:21.531750,24.50,58.00
2019-07-08 10:06:21.532181,24.50,58.00
2019-07-08 10:06:21.532550,24.50,58.00
2019-07-08 10:06:21.532962,24.50,58.00
2019-07-08 10:06:21.535900,24.50,58.00
2019-07-08 10:06:21.536312,24.50,58.00
2019-07-08 10:06:21.536680,24.50,58.00
2019-07-08 10:06:21.537089,24.50,58.00
2019-07-08 10:06:21.540071,24.50,58.00
2019-07-08 10:06:21.540520,24.50,58.00
2019-07-08 10:06:21.541072,24.50,58.00
2019-07-08 10:06:21.544218,24.50,58.00
2019-07-08 10:06:21.544681,24.50,58.00
2019-07-08 10:06:21.545184,24.50,58.00
2019-07-08 10:06:21.545567,24.50,58.00
2019-07-08 10:06:21.548110,24.50,58.00
2019-07-08 10:06:21.548482,24.50,58.00
2019-07-08 10:06:21.548830,24.50,58.00
2019-07-08 10:06:21.549231,24.50,58.00
2019-07-08 10:06:21.552429,24.50,58.00
2019-07-08 10:06:21.552876,24.50,58.00
2019-07-08 10:06:21.553365,24.50,58.00
2019-07-08 10:06:21.556277,24.50,58.00
2019-07-08 10:06:21.556710,24.50,58.00
2019-07-08 10:06:21.557151,24.50,58.00
2019-07-08 10:06:21.557570,24.50,58.00
2019-07-08 10:06:21.560548,24.50,58.00
2019-07-08 10:06:21.561132,24.50,58.00
2019-07-08 10:06:21.561629,24.50,58.00
2019-07-08 10:06:21.562174,24.50,58.00
2019-07-08 10:06:21.564649,24.50,58.00
2019-07-08 10:06:21.565130,24.50,58.00
2019-07-08 10:06:21.565576,24.50,58.00
2019-07-08 10:06:21.568675,24.50,58.00
2019-07-08 10:06:21.569272,24.50,58.00
2019-07-08 10:06:21.569705,24.50,58.00
2019-07-08 10:06:21.570109,24.50,58.00
2019-07-08 10:06:21.572777,24.50,58.00
2019-07-08 10:06:21.573317,24.50,58.00
2019-07-08 10:06:21.573809,24.50,58.00
2019-07-08 10:06:21.574283,24.50,58.00
2019-07-08 10:06:21.576990,24.50,58.00
2019-07-08 10:06:21.577524,24.50,58.00
2019-07-08 10:06:21.578124,24.50,58.00
2019-07-08 10:06:21.578688,24.50,58.00
2019-07-08 10:06:21.581195,24.50,58.00
2019-07-08 10:06:21.581628,24.50,58.00
2019-07-08 10:06:21.581995,24.50,58.00
2019-07-08 10:06:21.585147,24.50,58.00
